rest_id,rest_name,locality,cuisines,cost_for_two,ratings,votes
17115905,Tousey House Tavern,Burlington,"['Southern', 'Steak']",Pricey,3.9,43
17112620,Colonial Cottage,Erlanger,"['American', 'Breakfast']",Pricey,3.6,41
17116855,Eli's BBQ,Over-the-Rhine/Mount Auburn,"['BBQ', 'Sandwich']",Inexpensive,3.8,36
17113654,LongHorn Steakhouse,Hyde Park/Mount Lookout,"['Burger', 'Bar Food', 'Steak']",Pricey,3.5,39
17117428,The Capital Grille,Norwood,['American'],Priciest,3.6,29
17112047,Awakenings Coffee & Tea,Hyde Park/Mount Lookout,"['Coffee and Tea', 'Desserts']",Inexpensive,3.9,46
17115406,Los Cabos Mexican Restaurant,Amelia,['Mexican'],Moderately_priced,4.0,41
17115788,Mac & Joe's,Oxford,"['Burger', 'Bar Food', 'Sandwich']",Inexpensive,3.8,46
17116384,Fireside Pizza,Walnut Hills/Mount Adams,['Pizza'],Inexpensive,3.8,28
17117202,Mad Mike's Burgers and Fries,Campbell County,['Burger'],Inexpensive,3.8,36
18346501,Maplewood Kitchen and Bar,Downtown,"['American', 'Coffee and Tea']",Moderately_priced,3.6,19
17112479,Chicken on the Run,Deer Park/Madeira,['American'],Inexpensive,4.0,32
17113301,House of Sun,Sharonville,['Chinese'],Inexpensive,3.8,34
17116487,Topper's Pizza,Clifton/Avondale,"['Pizza', 'Bar Food']",Inexpensive,3.8,41
17114968,Tandoor India Restaurant,Montgomery,"['Indian', 'Vegetarian']",Moderately_priced,3.8,39
17117845,Redondo Taqueria,Campbell County,['Mexican'],Inexpensive,3.3,20
17117387,Jason's Deli,Norwood,"['Sandwich', 'Healthy Food']",Inexpensive,3.6,33
17117934,Bamboo Kitchen,Deer Park/Madeira,"['Chinese', 'Thai', 'Vietnamese']",Moderately_priced,3.6,31
17113077,Giminetti Baking Company,Walnut Hills/Mount Adams,['Sandwich'],Inexpensive,4.1,42
17117159,DiBellas Old Fashioned Submarines,Blue Ash,['Sandwich'],Moderately_priced,3.5,40
17116276,Bangkok Express,Downtown,['Thai'],Inexpensive,3.9,32
17116210,The Wise Owl,West Chester,['Tapas'],Moderately_priced,3.9,36
17114455,Richards Pizza,Hamilton,"['Italian', 'Pizza', 'Sandwich']",Inexpensive,3.9,45
17116501,MOTR Pub,Over-the-Rhine/Mount Auburn,['Pub Food'],Moderately_priced,3.8,47
17117469,Carabello Coffee,Campbell County,['Coffee and Tea'],Inexpensive,3.7,22
17117268,The Spread Buffet,Downtown,['International'],Moderately_priced,3.5,25
17116541,El Picante,Maineville,['Mexican'],Inexpensive,3.9,39
17117033,Kirby's,Loveland,"['American', 'Burger', 'Cajun']",Moderately_priced,3.6,37
17116491,Mi Tierra,Crescent Springs/Fort Wright,['Mexican'],Moderately_priced,3.8,29
17117205,Tikka Grill,West Chester,"['Greek', 'Mediterranean', 'Sandwich']",Inexpensive,3.7,32
17115929,Lucy Blue,Downtown,['Pizza'],Inexpensive,3.7,46
17117842,Arthur's Cafe,Anderson Township,"['American', 'Burger', 'Bar Food']",Moderately_priced,3.8,33
17116046,Whipty-Do!,Landen,"['Desserts', 'Ice Cream']",Inexpensive,3.9,38
17117046,Cupcake Crazy,Deer Park/Madeira,['Desserts'],Inexpensive,3.3,25
17112530,Chinese Imperial Inn,Sharonville,"['Asian', 'Chinese', 'Seafood']",Inexpensive,4.0,28
17113167,Golden Dragon White Oak,Monfort Heights/White Oak,"['Asian', 'Chinese', 'Thai']",Moderately_priced,4.1,41
17112607,Coffee Please,Deer Park/Madeira,"['Coffee and Tea', 'Sandwich']",Inexpensive,4.1,39
17117092,La Cazuela Mexican Grill & Bar,Hamilton,"['Mexican', 'Tex-Mex']",Moderately_priced,3.6,28
17756555,Sweets & Meats Bbq,East End/Mount Washington,"['BBQ', 'Southern', 'Bubble Tea']",Moderately_priced,3.4,11
17113993,N.Y.P.D. Pizza,Cheviot/Westwood,['Pizza'],Inexpensive,3.7,37
17112086,Barleycorn's Lakeside Park,Crescent Springs/Fort Wright,"['Burger', 'Bar Food', 'Sandwich']",Moderately_priced,3.8,40
17115430,Mama's Grill,Williamsburg,"['American', 'Breakfast', 'Burger']",Inexpensive,4.0,25
17117104,Hello Honey,Downtown,['Desserts'],Inexpensive,3.6,32
17116443,Caribe Carryout,Clifton/Avondale,"['Caribbean', 'Cuban']",Inexpensive,3.8,30
17114585,Servatii Pastry Shop & Deli,Anderson Township,['Sandwich'],Inexpensive,3.9,38
17116859,MVP Sports Bar and Grille,Deer Park/Madeira,"['Burger', 'Bar Food']",Moderately_priced,3.6,26
17115013,Tina's,Downtown,"['Burger', 'Bar Food', 'Sandwich']",Inexpensive,3.7,32
17115288,Young's Kitchen,East End/Mount Washington,"['Asian', 'Chinese', 'Sushi']",Moderately_priced,3.9,33
17113659,Charred Oak Bistro,Walnut Hills/Mount Adams,"['American', 'Burger', 'Bar Food']",Moderately_priced,3.2,32
17115552,El Mariachi Mexican Restaurant,Harrison,"['Mexican', 'Tex-Mex']",Inexpensive,3.7,22
17116623,Orange Leaf Frozen Yogurt,Deer Park/Madeira,['Desserts'],Inexpensive,3.5,28
17114898,Szechuan Garden Bistro,Crescent Springs/Fort Wright,"['Asian', 'Chinese', 'Thai']",Moderately_priced,3.8,25
17116241,Rick's Tavern & Grille,Fairfield,"['American', 'Burger', 'Bar Food']",Moderately_priced,3.6,27
17116995,Café DeSales,Walnut Hills/Mount Adams,"['Breakfast', 'Coffee and Tea', 'Sandwich']",Inexpensive,3.8,28
17117063,C'est Cheese,Downtown,"['Fast Food', 'Sandwich']",Inexpensive,3.4,36
17114627,Skally's,College Hill/Mt Healthy,"['American', 'Pizza']",Inexpensive,3.9,25
17114461,Silverton Donut Shop,Deer Park/Madeira,"['Breakfast', 'Coffee and Tea', 'Donuts']",Inexpensive,4.1,38
17112064,Bagel Brothers,Clifton/Avondale,"['Bagels', 'Sandwich']",Inexpensive,4.0,38
17115712,Butterbee's Neighborhood Grille,Mount Orab,['American'],Inexpensive,3.8,28
17113663,Lookout Joe's,Hyde Park/Mount Lookout,"['Breakfast', 'Coffee and Tea', 'Sandwich']",Inexpensive,3.9,41
17117288,Rusty Bucket Restaurant and Tavern,Mason,"['Burger', 'Bar Food', 'Sandwich']",Moderately_priced,3.3,30
17116294,Washington Square Cafe,Burlington,"['American', 'Breakfast', 'Sandwich']",Moderately_priced,3.8,29
17114982,Tavern on the Hill,Walnut Hills/Mount Adams,"['Burger', 'Pizza', 'Bar Food']",Moderately_priced,3.7,35
17112272,Buffalo Wild Wings,Hyde Park/Mount Lookout,['Bar Food'],Moderately_priced,3.4,33
17115074,UNO Pizzeria & Grill,West Chester,"['Burger', 'Pizza', 'Bar Food']",Moderately_priced,3.7,40
17115562,Market Street Grille,Harrison,['American'],Moderately_priced,3.7,30
17112493,China Chef,Colerain Township,['Chinese'],Inexpensive,3.8,29
17116692,Turophilia Quesadillas,Downtown,"['Fast Food', 'Southwestern']",Inexpensive,3.9,37
17115785,La Bodega Delicatessen,Oxford,"['Sandwich', 'Healthy Food']",Inexpensive,3.9,42
17117139,Chuy's,Florence,"['Mexican', 'Tex-Mex']",Inexpensive,3.8,40
17115277,Wok of China,Cheviot/Westwood,['Chinese'],Inexpensive,4.0,28
17117456,Cocoa Bites,Loveland,"['Coffee and Tea', 'Desserts', 'Tea']",Inexpensive,3.4,12
17117056,Habesha Restaurant & Cafe,Cheviot/Westwood,['Ethiopian'],Inexpensive,3.8,24
17116086,Eli's Sports Bar & Grill,Fairfield,"['Burger', 'Bar Food', 'Sandwich']",Inexpensive,3.3,30
17116307,El Caporal Mexican Bar & Grill,Mason,"['Mexican', 'Tex-Mex']",Inexpensive,3.6,37
17116986,Currito,Downtown,"['Mexican', 'Tex-Mex']",Inexpensive,3.7,38
17115026,Tom's Papa Dino's Pizza,Florence,['Pizza'],Inexpensive,4.1,34
17112137,Big Apple Bagels,Anderson Township,"['Pizza', 'Sandwich']",Inexpensive,4.0,42
17115274,Wok Express,Springdale,['Chinese'],Inexpensive,3.9,22
17117014,Taj India Cuisine,Anderson Township,"['Indian', 'Vegetarian']",Moderately_priced,3.9,30
17116380,Rasheedah's Cafe II,College Hill/Mt Healthy,"['Caribbean', 'Diner', 'Southern']",Inexpensive,4.2,24
17117217,Unwind Wine Bar,Hyde Park/Mount Lookout,"['Mediterranean', 'Vegetarian']",Inexpensive,3.7,34
17117107,Poochie's Place,Amelia,"['Breakfast', 'Diner', 'Sandwich']",Inexpensive,3.5,28
17117200,iPho Vietnamese Cuisine,Symmes,['Asian'],Inexpensive,3.7,26
17117137,Kitchen 452,Walnut Hills/Mount Adams,[],Inexpensive,3.8,25
17112996,Frieda's Desserts,Deer Park/Madeira,"['Breakfast', 'Desserts']",Inexpensive,4.0,29
17117474,FUSIAN,Hyde Park/Mount Lookout,"['Asian', 'Japanese', 'Sushi']",Inexpensive,3.6,30
17112331,Burrito Joe's,Downtown,['Mexican'],Inexpensive,3.7,39
17115304,HD Beans & Brews Cafe,Deer Park/Madeira,"['Coffee and Tea', 'Sandwich', 'Bar Food']",Inexpensive,3.8,27
17115048,Tucker's,Over-the-Rhine/Mount Auburn,"['Breakfast', 'Burger', 'Diner']",Inexpensive,3.7,32
17114413,Raymond's Hong Kong Cafe,Walton,"['Asian', 'Breakfast', 'Chinese']",Moderately_priced,3.7,31
17115803,Skipper's Pub,Oxford,"['Burger', 'Greek', 'Sandwich']",Inexpensive,3.9,41
17113915,Moe's Southwest Grill,Mason,"['Fast Food', 'Tex-Mex']",Inexpensive,3.6,37
17114422,Red Lobster,Forest Park,['Seafood'],Moderately_priced,3.6,30
17116016,Schneider's Sweet Shop,Campbell County,['Desserts'],Inexpensive,4.0,39
17117985,Gruff Pizzeria & Delicatessen,Covington,"['Pizza', 'Sandwich']",Inexpensive,3.5,20
17116311,Laziz Grill & Bakery‎,West Chester,"['Coffee and Tea', 'Middle Eastern']",Inexpensive,3.8,24
17117974,Korealistic,West Chester,"['Japanese', 'Korean', 'Sushi']",Moderately_priced,3.3,20
17112518,China Kitchen,Clifton/Avondale,['Chinese'],Inexpensive,3.9,31
17112836,Dragon City,College Hill/Mt Healthy,['Chinese'],Inexpensive,3.9,35
17114897,Symphony Hotel and Restaurant,Over-the-Rhine/Mount Auburn,['Vegetarian'],Pricey,3.5,20
17115313,The Summit,Northside,['European'],Pricey,3.6,28
17116024,Al-Madina Market & Grill,Clifton/Avondale,"['Indian', 'Middle Eastern', 'Pakistani']",Inexpensive,4.1,32
17116589,Miami Market,Milford,"['American', 'Italian', 'Sandwich']",Inexpensive,3.9,23
17117768,Taste of India,Lebanon,"['Indian', 'Vegetarian']",Inexpensive,3.6,29
17116373,Noces Pizzeria,Erlanger,"['Italian', 'Pizza', 'Sandwich']",Inexpensive,3.8,34
17114877,Sun Garden,West Chester,['Chinese'],Inexpensive,4.1,31
17113940,Mr. Gene's Dog House,Northside,"['Desserts', 'Fast Food']",Inexpensive,3.9,32
17117050,RJ's Sports Pub,West Chester,['Bar Food'],Moderately_priced,3.2,27
17117909,Fireside Pizza,Walnut Hills/Mount Adams,"['Pizza', 'Healthy Food']",Inexpensive,3.7,21
17116180,BLOC Coffee Company,Price Hill/Fairmount,"['Coffee and Tea', 'Deli']",Inexpensive,3.9,28
17116775,Velocity Bike & Bean,Florence,['Coffee and Tea'],Inexpensive,3.8,17
17115081,Veg Head,Loveland,"['Pizza', 'Sandwich', 'Vegetarian']",Inexpensive,3.9,28
17115091,Village Ice Cream Parlor,Lebanon,"['Desserts', 'Sandwich']",Inexpensive,3.7,31
17116536,Barleycorn's Florence,Florence,"['Burger', 'Bar Food', 'Sandwich']",Moderately_priced,2.5,28
17113293,Hooters,Campbell County,"['Burger', 'Bar Food', 'Sandwich']",Inexpensive,2.6,30
17116799,Wishbone Tavern,Delhi,"['Burger', 'Bar Food']",Inexpensive,3.6,27
17114588,Shadeau Breads,Over-the-Rhine/Mount Auburn,['Sandwich'],Inexpensive,3.8,38
17112424,Cassano's Pizza & Subs,Fairfield,"['Fast Food', 'Pizza']",Inexpensive,3.8,34
17117058,Sushi Cincinnati,Covington,"['Asian', 'Japanese', 'Sushi']",Pricey,3.5,21
17112475,Chick-fil-A,West Chester,['Fast Food'],Inexpensive,3.8,42
17113934,Mt. Lookout Tavern,Hyde Park/Mount Lookout,"['American', 'BBQ', 'Burger']",Inexpensive,3.5,33
17117890,Cozy's Cottage,West Chester,"['American', 'Cafe']",Pricey,3.4,22
17116511,Hibachi Grill & Buffet,Withamsville,"['Chinese', 'Japanese', 'Sushi']",Moderately_priced,3.4,29
17115793,Paesano's Pasta House,Oxford,['Italian'],Pricey,4.0,38
17116012,Fuji Steak House,Hamilton,"['Japanese', 'Steak', 'Sushi']",Pricey,3.8,28
17117673,Avocados Cocina Mexicana,Cheviot/Westwood,"['Mexican', 'Tex-Mex']",Moderately_priced,3.4,22
17117520,Happy's Pizza,Cheviot/Westwood,"['BBQ', 'Pizza', 'Sandwich']",Inexpensive,2.3,19
17114089,Panera Bread,Blue Ash,['Sandwich'],Inexpensive,3.7,36
17116874,Bon Chinese,Montgomery,"['Asian', 'Chinese', 'Dim Sum']",Moderately_priced,3.6,29
17113775,Mayas Mexican,Florence,['Mexican'],Inexpensive,3.8,29
17117499,Chopstick House,Cheviot/Westwood,['Chinese'],Inexpensive,3.7,21
17117423,DJ's Sports Tavern,Springdale,[],Inexpensive,3.2,25
17116988,Buz,East End/Mount Washington,"['Burger', 'Pizza', 'Bar Food']",Pricey,3.8,34
17117956,The Mercer OTR,Over-the-Rhine/Mount Auburn,"['American', 'Italian']",Priciest,3.4,24
17116145,The DugOut,Burlington,"['American', 'Bar Food']",Inexpensive,3.4,27
17112980,Ft. Wright Family Restaurant,Crescent Springs/Fort Wright,"['Breakfast', 'Diner', 'Sandwich']",Inexpensive,3.9,31
17117689,Blaze Pizza,Mason,"['Pizza', 'Healthy Food']",Inexpensive,3.6,31
17113218,Grecian Delight,Middletown,"['Greek', 'Mediterranean']",Inexpensive,3.8,32
17112370,Caffe Barista & Deli,Downtown,"['Breakfast', 'Coffee and Tea', 'Sandwich']",Inexpensive,3.9,31
17115990,Roosters,Milford,"['Pizza', 'Bar Food', 'Sandwich']",Inexpensive,3.4,34
17117358,Red Roost Tavern,Downtown,[],Moderately_priced,3.4,28
17112437,Century Inn,Springdale,"['American', 'Burger', 'Sandwich']",Moderately_priced,3.8,33
17115314,Whit's Frozen Custard,Lebanon,['Desserts'],Inexpensive,4.1,36
17113631,Logo's Sports Bar & Grill,Blue Ash,"['Burger', 'Bar Food', 'Sandwich']",Inexpensive,3.8,33
17113304,Houston Inn,Mason,"['Bar Food', 'Seafood', 'Steak']",Pricey,3.7,29
17116472,Cafe Bistro,Deer Park/Madeira,"['American', 'Sandwich']",Pricey,3.9,32
17116736,Apple Spice Junction,Blue Ash,"['American', 'Sandwich', 'Healthy Food']",Inexpensive,3.5,25
17112141,Big Dogs Pizza,West Chester,['Pizza'],Inexpensive,4.0,34
17117883,Pho Kimmy,Sharonville,['Vietnamese'],Moderately_priced,3.6,23
17116696,Bones' Burgers,Mason,['Burger'],Inexpensive,3.4,22
17116358,Avenue Brew,Campbell County,"['Brazilian', 'Coffee and Tea']",Inexpensive,3.6,25
17116551,Zoup! Fresh Soup Company,Clifton/Avondale,"['Sandwich', 'Vegetarian']",Inexpensive,3.8,27
17116052,The Village Tavern,Montgomery,"['Burger', 'Pizza', 'Bar Food']",Inexpensive,3.6,25
17116810,Aji Ichiban Japanese Steakhouse,Cheviot/Westwood,"['Japanese', 'Steak']",Pricey,3.8,27
17117892,Marrakech Moroccan Cafe and Grill,Clifton/Avondale,"['Middle Eastern', 'Moroccan']",Inexpensive,3.7,16
17113360,J.K.'s Chili,Deer Park/Madeira,"['Breakfast', 'Diner', 'Chili']",Inexpensive,3.9,27
17115521,Hunan Palace,Georgetown,['Chinese'],Inexpensive,3.1,2
17111917,Anderson Township Pub,Anderson Township,"['Burger', 'Bar Food', 'Sandwich']",Inexpensive,3.7,29
17114739,Sophia's,Downtown,"['American', 'Greek', 'Sandwich']",Inexpensive,4.0,26
17116091,Newtown Village Tavern,Newtown,"['American', 'Pizza', 'Bar Food']",Moderately_priced,3.9,30
17113309,Hyde's Restaurant,Hamilton,"['Breakfast', 'Diner', 'Sandwich']",Inexpensive,3.7,30
17115297,Zip Dip,Cheviot/Westwood,['Desserts'],Inexpensive,3.9,35
17113178,Gourmet Chili,Campbell County,"['Diner', 'Chili']",Inexpensive,3.6,24
17117528,Woots BBQ,Monfort Heights/White Oak,"['BBQ', 'Southern']",Inexpensive,3.5,23
17114626,Sizzling Wok,Anderson Township,"['Asian', 'Chinese', 'Vegetarian']",Inexpensive,4.0,28
17113677,Luckman Coffee Company,East End/Mount Washington,"['Coffee and Tea', 'Sandwich', 'Tea']",Inexpensive,3.5,18
17114807,Stone's,Cheviot/Westwood,['American'],Inexpensive,3.7,25
17115973,Teranga Restaurant,Wyoming/Arlington Heights/Reading,['African'],Inexpensive,3.8,32
17116887,J. Gumbo's,Clifton/Avondale,"['Fast Food', 'Cajun']",Inexpensive,3.6,29
17115035,Total Juice Plus,Downtown,"['Sandwich', 'Beverages', 'Vegetarian']",Inexpensive,3.7,33
17116720,Marce's Sabor,Middletown,"['American', 'Caribbean', 'Latin American']",Moderately_priced,3.7,20
17116921,Buffalo Wings & Rings,College Hill/Mt Healthy,"['Burger', 'Bar Food']",Inexpensive,3.6,27
17117154,Tin Roof Bar,Downtown,"['Bar Food', 'Sandwich', 'Tex-Mex']",Inexpensive,3.6,29
17113312,IHOP,Oakley/Pleasant Ridge,"['American', 'Breakfast']",Moderately_priced,2.1,26
17116632,Heavenly Frosted Cupcakes,Burlington,['Desserts'],Inexpensive,4.0,23
17116994,Tender Towne,Withamsville,['Fast Food'],Inexpensive,3.4,24
17117692,Pieology Pizzeria,Clifton/Avondale,"['Pizza', 'Healthy Food']",Inexpensive,3.5,22
17116077,Mt. Washington Creamy Whip & Bakery,East End/Mount Washington,['Desserts'],Inexpensive,4.0,34
17114021,O'Charley’s Restaurant & Bar,Springdale,"['Burger', 'Bar Food', 'Sandwich']",Moderately_priced,3.6,22
17117563,Pho 96 Vietnamese Noodles,West Chester,"['Breakfast', 'Vietnamese']",Inexpensive,3.6,23
17113596,Lebo's bar & grill,East End/Mount Washington,['American'],Inexpensive,3.3,21
17112460,Chester's Pizzeria,Hamilton,"['Italian', 'Pizza', 'Sandwich']",Moderately_priced,4.1,30
17116542,New China Buffet,Campbell County,['Chinese'],Inexpensive,3.5,25
17116118,Taqueria Cruz,Covington,['Mexican'],Inexpensive,3.6,25
17115499,Ice Box Dairy Bar,Cleves,['Desserts'],Inexpensive,3.7,20
17117203,Collective Espresso,Over-the-Rhine/Mount Auburn,['Coffee and Tea'],Inexpensive,3.7,24
17116043,Whole Foods Market,Norwood,"['Coffee and Tea', 'International']",Moderately_priced,3.7,36
17116753,Mi Camino Real,Mount Orab,"['Mexican', 'Tex-Mex']",Inexpensive,3.7,13
17115281,Wyoming Pastry Shop,Wyoming/Arlington Heights/Reading,[],Inexpensive,4.2,32
17113432,Johnny Chan Chinese,Symmes,['Chinese'],Inexpensive,3.9,29
17117425,Red Rose Jems Pizzeria,College Hill/Mt Healthy,"['Italian', 'Pizza', 'Sandwich']",Moderately_priced,3.7,25
17112666,Eli's Sports Bar & Grill,Mason,"['Burger', 'Bar Food', 'Sandwich']",Inexpensive,3.5,28
17112914,Fantastic Wok,College Hill/Mt Healthy,['Chinese'],Inexpensive,3.9,22
17115958,Hebron Brew Haus,Hebron,"['Burger', 'Pizza', 'Healthy Food']",Inexpensive,3.7,24
17113518,Kremer's Market,Crescent Springs/Fort Wright,['Sandwich'],Inexpensive,3.7,27
17114612,Silver Wok,Blue Ash,"['Asian', 'Chinese']",Inexpensive,3.7,25
17117171,Piper's Cafe,Covington,"['Cafe', 'Desserts', 'Sandwich']",Pricey,3.7,20
17113261,Herb & Thelma's Tavern,Covington,"['Burger', 'Chili']",Inexpensive,3.9,27
17114160,Pasquale's Newport,Campbell County,"['Italian', 'Pizza', 'Sandwich']",Inexpensive,3.7,28
17116861,Chaska Grill Pakistani & Indian Cuisine,West Chester,"['Indian', 'Pakistani']",Inexpensive,3.5,25
17116742,James' Third Base,Mason,"['Bar Food', 'Sandwich', 'Chili']",Inexpensive,3.5,23
17838478,Don Rigo,Amelia,"['Mexican', 'Tex-Mex']",Moderately_priced,3.1,4
17112389,Cancun Restaurante,Colerain Township,['Mexican'],Inexpensive,3.7,30
17116946,Dos Amigos,Springdale,"['Mexican', 'Tex-Mex']",Moderately_priced,3.8,22
17114990,Terrace Cafe,Walnut Hills/Mount Adams,['Sandwich'],Moderately_priced,3.4,15
17116320,Gyro Subs,West Chester,"['Mediterranean', 'Middle Eastern']",Inexpensive,3.7,25
17113326,Indian Mound Cafe,Norwood,"['Burger', 'Bar Food']",Inexpensive,3.7,25
17115077,Us Chili,Price Hill/Fairmount,['Chili'],Inexpensive,3.5,19
17116069,Main Cup,Milford,['Coffee and Tea'],Inexpensive,3.7,23
17113238,Gypsy Cafe,Clifton/Avondale,"['Coffee and Tea', 'Tea']",Moderately_priced,4.0,26
17112685,The Daily Grind & Slice,Hamilton,"['Coffee and Tea', 'Pizza', 'Sandwich']",Inexpensive,4.0,20
17114800,Steak 'n Shake - TEMPORARILY CLOSED,Oakley/Pleasant Ridge,['Fast Food'],Inexpensive,2.7,23
17112111,Beef O'Brady's,Florence,"['Bar Food', 'Sandwich']",Inexpensive,3.1,29
17112562,Chung Kiwha Korean Barbecue & Sushi,Florence,"['Korean', 'Sushi']",Priciest,3.7,27
17114064,Outback Steakhouse,Anderson Township,['Steak'],Pricey,3.6,29
17116426,Marty's Hops & Vines,College Hill/Mt Healthy,[],Inexpensive,3.8,31
17113191,El Rancho Grande,Cheviot/Westwood,['Mexican'],Moderately_priced,3.7,26
17115934,Redtree Art Gallery and Coffee Shop,Oakley/Pleasant Ridge,['Coffee and Tea'],Inexpensive,3.9,26
17116488,Fresh Table,Over-the-Rhine/Mount Auburn,"['Vegetarian', 'Healthy Food']",Moderately_priced,3.6,24
17115757,45 East Bar & Grill,Oxford,"['Burger', 'Bar Food']",Pricey,3.6,27
17116740,A Sweet Life,Colerain Township,['Desserts'],Inexpensive,3.7,20
17112797,Donatos Pizza,Hyde Park/Mount Lookout,"['Pizza', 'Salad', 'American']",Moderately_priced,3.5,27
17113672,Loveland Dairy Whip,Loveland,['Desserts'],Inexpensive,3.8,30
17112516,China Island,Deer Park/Madeira,['Chinese'],Inexpensive,3.7,23
17117193,Dos Amigos,Milford,['Mexican'],Inexpensive,3.6,16
17114052,Orient,Downtown,"['Asian', 'Chinese', 'Vietnamese']",Inexpensive,3.8,26
17116590,Taco Loco,Forest Park,['Mexican'],Inexpensive,3.7,20
17113398,Jersey Mike's Subs,Hyde Park/Mount Lookout,['Sandwich'],Inexpensive,3.8,30
17112643,Country Inn,Withamsville,['American'],Inexpensive,3.8,20
17114576,Seeger's Meats & Deli,Lebanon,"['American', 'Sandwich', 'Seafood']",Inexpensive,3.9,25
17114818,Sub Station II,Florence,['Sandwich'],Inexpensive,3.6,23
17116403,Hot Head Burritos,Florence,"['Fast Food', 'Southwestern', 'Tex-Mex']",Inexpensive,3.6,27
17112428,Casual Chinese,Campbell County,['Chinese'],Inexpensive,3.7,29
17112444,Chan's Asian Wok,Cold Spring/Alexandria,"['Asian', 'Chinese']",Inexpensive,3.9,27
17112869,El Mariachi II,Hamilton,"['Mexican', 'Vegetarian']",Inexpensive,3.9,28
17117439,Flipdaddy's Burgers & Beers,Florence,"['Burger', 'Bar Food', 'Sandwich']",Moderately_priced,3.4,22
17117190,Red Sesame Korean BBQ Truck,Florence,"['BBQ', 'Korean']",Inexpensive,3.6,21
17843401,Cuban Pete Sandwiches,Downtown,['Sandwich'],Inexpensive,3.6,15
17113983,New England Grinders,West Chester,"['Breakfast', 'Diner', 'Sandwich']",Inexpensive,3.7,25
17114765,Stan the Donut Man,West Chester,['Donuts'],Inexpensive,3.9,28
17112818,Donut Spot,Fairfield,"['Desserts', 'Donuts']",Inexpensive,4.0,26
17116640,Firehouse Subs,Symmes,['Sandwich'],Inexpensive,3.6,25
17117433,Sweet Heart Cafe,Colerain Township,"['Breakfast', 'Coffee and Tea', 'Sandwich']",Inexpensive,3.6,18
17117466,Cavu Coffee,West Chester,"['Breakfast', 'Coffee and Tea', 'Tea']",Inexpensive,3.6,20
17117301,Midwest Best BBQ & Creamery,Loveland,"['BBQ', 'Desserts', 'Healthy Food']",Inexpensive,3.7,19
17113198,Grand Peking,West Chester,['Chinese'],Inexpensive,4.0,26
17112661,Cricket Lounge,Downtown,['Sandwich'],Moderately_priced,3.5,22
17112531,Chinese Lantern,Hamilton,"['Asian', 'Chinese']",Inexpensive,3.9,26
17112430,Cathay Kitchen,Florence,"['Asian', 'Chinese', 'Dim Sum']",Moderately_priced,3.8,24
17112653,Cracker Barrel Old Country Store,Sharonville,['American'],Inexpensive,3.6,16
17117004,Velvet Smoke BBQ,Harrison,"['BBQ', 'Southwestern']",Moderately_priced,3.7,22
17114349,Potbelly Sandwich Shop,Deer Park/Madeira,"['Fast Food', 'Sandwich']",Inexpensive,3.6,32
17116765,Acapulco Mexican Restaurant,Lebanon,"['Mexican', 'Tex-Mex']",Moderately_priced,3.8,27
17117266,Jack Binion's Steak,Downtown,"['Bar Food', 'Steak']",Priciest,3.3,14
17113030,Frisch's Big Boy,Fairfax,"['Breakfast', 'Burger', 'Diner']",Inexpensive,3.6,21
17114371,Qdoba Mexican Grill,Blue Ash,"['Fast Food', 'Mexican']",Inexpensive,3.7,34
17115567,Nick's Restaurant,Harrison,"['Burger', 'Sandwich', 'Chili']",Inexpensive,3.7,24
17116425,Tokyo Dragon,Cold Spring/Alexandria,['Chinese'],Inexpensive,3.4,22
17114190,Penn Station East Coast Subs,Clifton/Avondale,"['Fast Food', 'Sandwich']",Inexpensive,3.8,31
17114757,Sports Page,Downtown,"['Breakfast', 'Desserts', 'Bar Food']",Inexpensive,3.8,20
17117410,Newberry Bros. Coffee,Campbell County,"['Coffee and Tea', 'Desserts']",Inexpensive,3.7,18
17114741,Sorrento's Restaurant & Lounge,Wyoming/Arlington Heights/Reading,['Italian'],Moderately_priced,3.2,25
17116543,Cake Rack Bakery,Covington,"['Bakery', 'Coffee and Tea']",Inexpensive,3.6,13
17116196,Sushi Nara,Oxford,"['Asian', 'Sushi']",Moderately_priced,3.8,27
17112817,Donut Shop,Lebanon,['Donuts'],Inexpensive,3.9,25
17111969,Applebee's,Cold Spring/Alexandria,['American'],Moderately_priced,3.3,23
17112443,Chan's Asian Wok,Mason,"['Asian', 'Chinese']",Inexpensive,3.7,24
17117251,Mediterranean King,Clifton/Avondale,"['Mediterranean', 'Middle Eastern', 'Vegetarian']",Moderately_priced,3.7,22
17117977,Wingstop,Colerain Township,[],Inexpensive,3.1,12
17116947,Wings on Brookwood,Hamilton,"['Burger', 'Bar Food']",Inexpensive,3.6,18
17113157,Golden City,Cheviot/Westwood,['Chinese'],Inexpensive,3.9,22
17116729,K-dots Family Restaurant,Cheviot/Westwood,"['Breakfast', 'Diner', 'Sandwich']",Inexpensive,3.7,23
17112971,Flub's Dari-Ette,Hamilton,['Desserts'],Inexpensive,4.1,31
17116011,China House,West Chester,['Chinese'],Inexpensive,4.2,21
17112115,Beer Sellar,Campbell County,"['American', 'Bar Food', 'Sandwich']",Inexpensive,2.5,22
17115090,Village Cellars,Lebanon,['Pizza'],Inexpensive,3.8,24
17112995,Fricker's Sports Bar,College Hill/Mt Healthy,"['Burger', 'Bar Food', 'Sandwich']",Inexpensive,3.5,21
